employee_id,snapshot_record_year,date_hired,date_terminated,age,years_employed,job_title,gender,status_year,employee_status
1395,,1989-11-04,2014-05-11,64,24,Recruiter,F,2013,ACTIVE
1396,,1989-11-04,2009-05-10,57,17,Meats Manager,M,2006,ACTIVE
1396,,1989-11-04,2009-05-10,58,18,Meats Manager,M,2007,ACTIVE
1396,,1989-11-04,2009-05-10,59,19,Meats Manager,M,2008,ACTIVE
1397,,1989-11-04,2014-05-11,57,17,Meats Manager,F,2006,ACTIVE
1397,,1989-11-04,2014-05-11,58,18,Meats Manager,F,2007,ACTIVE
1397,,1989-11-04,2014-05-11,59,19,Meats Manager,F,2008,ACTIVE
1397,,1989-11-04,2014-05-11,60,20,Meats Manager,F,2009,ACTIVE
1397,,1989-11-04,2014-05-11,61,21,Meats Manager,F,2010,ACTIVE
1397,,1989-11-04,2014-05-11,62,22,Meats Manager,F,2011,ACTIVE
1397,,1989-11-04,2014-05-11,63,23,Meats Manager,F,2012,ACTIVE
1397,,1989-11-04,2014-05-11,64,24,Meats Manager,F,2013,ACTIVE
1399,,1989-11-07,2014-05-17,57,17,Produce Manager,F,2006,ACTIVE
1399,,1989-11-07,2014-05-17,58,18,Produce Manager,F,2007,ACTIVE
1399,,1989-11-07,2014-05-17,59,19,Produce Manager,F,2008,ACTIVE
1399,,1989-11-07,2014-05-17,60,20,Produce Manager,F,2009,ACTIVE
1399,,1989-11-07,2014-05-17,61,21,Produce Manager,F,2010,ACTIVE
1399,,1989-11-07,2014-05-17,62,22,Produce Manager,F,2011,ACTIVE
1399,,1989-11-07,2014-05-17,63,23,Produce Manager,F,2012,ACTIVE
1399,,1989-11-07,2014-05-17,64,24,Produce Manager,F,2013,ACTIVE
1400,,1989-11-07,2014-05-16,57,17,Recruiter,F,2006,ACTIVE
1400,,1989-11-07,2014-05-16,58,18,Recruiter,F,2007,ACTIVE
1400,,1989-11-07,2014-05-16,59,19,Recruiter,F,2008,ACTIVE
1400,,1989-11-07,2014-05-16,60,20,Recruiter,F,2009,ACTIVE
1400,,1989-11-07,2014-05-16,61,21,Recruiter,F,2010,ACTIVE
1400,,1989-11-07,2014-05-16,62,22,Recruiter,F,2011,ACTIVE
1400,,1989-11-07,2014-05-16,63,23,Recruiter,F,2012,ACTIVE
1400,,1989-11-07,2014-05-16,64,24,Recruiter,F,2013,ACTIVE
1401,,1989-11-08,2014-12-30,57,17,Store Manager,F,2006,ACTIVE
1401,,1989-11-08,2014-12-30,58,18,Store Manager,F,2007,ACTIVE
1401,,1989-11-08,2014-12-30,59,19,Store Manager,F,2008,ACTIVE
1401,,1989-11-08,2014-12-30,60,20,Store Manager,F,2009,ACTIVE
1401,,1989-11-08,2014-12-30,61,21,Store Manager,F,2010,ACTIVE
1401,,1989-11-08,2014-12-30,62,22,Store Manager,F,2011,ACTIVE
1401,,1989-11-08,2014-12-30,63,23,Store Manager,F,2012,ACTIVE
1401,,1989-11-08,2014-12-30,64,24,Store Manager,F,2013,ACTIVE
1402,,1989-11-09,2014-05-20,57,17,Trainer,F,2006,ACTIVE
1402,,1989-11-09,2014-05-20,58,18,Trainer,F,2007,ACTIVE
1402,,1989-11-09,2014-05-20,59,19,Trainer,F,2008,ACTIVE
1402,,1989-11-09,2014-05-20,60,20,Trainer,F,2009,ACTIVE
1402,,1989-11-09,2014-05-20,61,21,Trainer,F,2010,ACTIVE
1402,,1989-11-09,2014-05-20,62,22,Trainer,F,2011,ACTIVE
1402,,1989-11-09,2014-05-20,63,23,Trainer,F,2012,ACTIVE
1402,,1989-11-09,2014-05-20,64,24,Trainer,F,2013,ACTIVE
1403,,1989-11-13,2009-05-28,57,17,Produce Manager,M,2006,ACTIVE
1403,,1989-11-13,2009-05-28,58,18,Produce Manager,M,2007,ACTIVE
1403,,1989-11-13,2009-05-28,59,19,Produce Manager,M,2008,ACTIVE
1404,,1989-11-13,2014-05-27,57,17,Trainer,F,2006,ACTIVE
1404,,1989-11-13,2014-05-27,58,18,Trainer,F,2007,ACTIVE
1404,,1989-11-13,2014-05-27,59,19,Trainer,F,2008,ACTIVE
1404,,1989-11-13,2014-05-27,60,20,Trainer,F,2009,ACTIVE
1404,,1989-11-13,2014-05-27,61,21,Trainer,F,2010,ACTIVE
1404,,1989-11-13,2014-05-27,62,22,Trainer,F,2011,ACTIVE
1404,,1989-11-13,2014-05-27,63,23,Trainer,F,2012,ACTIVE
1404,,1989-11-13,2014-05-27,64,24,Trainer,F,2013,ACTIVE
1405,,1989-11-15,2009-05-31,57,17,Trainer,M,2006,ACTIVE
1405,,1989-11-15,2009-05-31,58,18,Trainer,M,2007,ACTIVE
1405,,1989-11-15,2009-05-31,59,19,Trainer,M,2008,ACTIVE
1406,,1989-11-16,2009-06-02,57,17,Trainer,M,2006,ACTIVE
1406,,1989-11-16,2009-06-02,58,18,Trainer,M,2007,ACTIVE
1406,,1989-11-16,2009-06-02,59,19,Trainer,M,2008,ACTIVE
1408,,1989-11-21,2014-06-12,57,17,Bakery Manager,F,2006,ACTIVE
1408,,1989-11-21,2014-06-12,58,18,Bakery Manager,F,2007,ACTIVE
1408,,1989-11-21,2014-06-12,59,19,Bakery Manager,F,2008,ACTIVE
1408,,1989-11-21,2014-06-12,60,20,Bakery Manager,F,2009,ACTIVE
1408,,1989-11-21,2014-06-12,61,21,Bakery Manager,F,2010,ACTIVE
1408,,1989-11-21,2014-06-12,62,22,Bakery Manager,F,2011,ACTIVE
1408,,1989-11-21,2014-06-12,63,23,Bakery Manager,F,2012,ACTIVE
1408,,1989-11-21,2014-06-12,64,24,Bakery Manager,F,2013,ACTIVE
1409,,1989-11-21,2009-06-12,57,17,Systems Analyst,M,2006,ACTIVE
1409,,1989-11-21,2009-06-12,58,18,Systems Analyst,M,2007,ACTIVE
1409,,1989-11-21,2009-06-12,59,19,Systems Analyst,M,2008,ACTIVE
1411,,1989-11-22,2014-12-30,57,17,Meat Cutter,F,2006,ACTIVE
1411,,1989-11-22,2014-12-30,58,18,Meat Cutter,F,2007,ACTIVE
1411,,1989-11-22,2014-12-30,59,19,Meat Cutter,F,2008,ACTIVE
1411,,1989-11-22,2014-12-30,60,20,Meat Cutter,F,2009,ACTIVE
1411,,1989-11-22,2014-12-30,61,21,Meat Cutter,F,2010,ACTIVE
1411,,1989-11-22,2014-12-30,62,22,Meat Cutter,F,2011,ACTIVE
1411,,1989-11-22,2014-12-30,63,23,Meat Cutter,F,2012,ACTIVE
1411,,1989-11-22,2014-12-30,64,24,Meat Cutter,F,2013,ACTIVE
1412,,1989-11-23,2009-06-16,57,17,Systems Analyst,M,2006,ACTIVE
1412,,1989-11-23,2009-06-16,58,18,Systems Analyst,M,2007,ACTIVE
1412,,1989-11-23,2009-06-16,59,19,Systems Analyst,M,2008,ACTIVE
1413,,1989-11-23,2009-06-16,57,17,Systems Analyst,M,2006,ACTIVE
1413,,1989-11-23,2009-06-16,58,18,Systems Analyst,M,2007,ACTIVE
1413,,1989-11-23,2009-06-16,59,19,Systems Analyst,M,2008,ACTIVE
1414,,1989-11-24,2009-06-18,57,17,Systems Analyst,M,2006,ACTIVE
1414,,1989-11-24,2009-06-18,58,18,Systems Analyst,M,2007,ACTIVE
1414,,1989-11-24,2009-06-18,59,19,Systems Analyst,M,2008,ACTIVE
1417,,1989-12-01,2014-06-30,57,17,Store Manager,F,2006,ACTIVE
1417,,1989-12-01,2014-06-30,58,18,Store Manager,F,2007,ACTIVE
1417,,1989-12-01,2014-06-30,59,19,Store Manager,F,2008,ACTIVE
1417,,1989-12-01,2014-06-30,60,20,Store Manager,F,2009,ACTIVE
1417,,1989-12-01,2014-06-30,61,21,Store Manager,F,2010,ACTIVE
1417,,1989-12-01,2014-06-30,62,22,Store Manager,F,2011,ACTIVE
1417,,1989-12-01,2014-06-30,63,23,Store Manager,F,2012,ACTIVE
1417,,1989-12-01,2014-06-30,64,24,Store Manager,F,2013,ACTIVE
1419,,1989-12-03,2014-07-05,57,17,Store Manager,F,2006,ACTIVE
1419,,1989-12-03,2014-07-05,58,18,Store Manager,F,2007,ACTIVE
1419,,1989-12-03,2014-07-05,59,19,Store Manager,F,2008,ACTIVE
1419,,1989-12-03,2014-07-05,60,20,Store Manager,F,2009,ACTIVE
1419,,1989-12-03,2014-07-05,61,21,Store Manager,F,2010,ACTIVE
1419,,1989-12-03,2014-07-05,62,22,Store Manager,F,2011,ACTIVE
1419,,1989-12-03,2014-07-05,63,23,Store Manager,F,2012,ACTIVE
1419,,1989-12-03,2014-07-05,64,24,Store Manager,F,2013,ACTIVE
1421,,1989-12-07,2009-07-12,57,17,Store Manager,M,2006,ACTIVE
1421,,1989-12-07,2009-07-12,58,18,Store Manager,M,2007,ACTIVE
1421,,1989-12-07,2009-07-12,59,19,Store Manager,M,2008,ACTIVE
1422,,1989-12-10,2009-07-18,57,17,Dairy Person,M,2006,ACTIVE
1422,,1989-12-10,2009-07-18,58,18,Dairy Person,M,2007,ACTIVE
1422,,1989-12-10,2009-07-18,59,19,Dairy Person,M,2008,ACTIVE
1425,,1989-12-11,2009-07-20,57,17,Dairy Person,M,2006,ACTIVE
1425,,1989-12-11,2009-07-20,58,18,Dairy Person,M,2007,ACTIVE
1425,,1989-12-11,2009-07-20,59,19,Dairy Person,M,2008,ACTIVE
1427,,1989-12-16,2014-07-30,57,17,Meats Manager,F,2006,ACTIVE
1427,,1989-12-16,2014-07-30,58,18,Meats Manager,F,2007,ACTIVE
1427,,1989-12-16,2014-07-30,59,19,Meats Manager,F,2008,ACTIVE
1427,,1989-12-16,2014-07-30,60,20,Meats Manager,F,2009,ACTIVE
1427,,1989-12-16,2014-07-30,61,21,Meats Manager,F,2010,ACTIVE
1427,,1989-12-16,2014-07-30,62,22,Meats Manager,F,2011,ACTIVE
1427,,1989-12-16,2014-07-30,63,23,Meats Manager,F,2012,ACTIVE
1427,,1989-12-16,2014-07-30,64,24,Meats Manager,F,2013,ACTIVE
1428,,1989-12-18,2009-08-01,57,17,Meats Manager,M,2006,ACTIVE
1428,,1989-12-18,2009-08-01,58,18,Meats Manager,M,2007,ACTIVE
1428,,1989-12-18,2009-08-01,59,19,Meats Manager,M,2008,ACTIVE
1430,,1989-12-18,2009-08-01,57,17,Dairy Person,M,2006,ACTIVE
1430,,1989-12-18,2009-08-01,58,18,Dairy Person,M,2007,ACTIVE
1430,,1989-12-18,2009-08-01,59,19,Dairy Person,M,2008,ACTIVE
1431,,1989-12-19,2009-08-04,57,17,Produce Manager,M,2006,ACTIVE
1431,,1989-12-19,2009-08-04,58,18,Produce Manager,M,2007,ACTIVE
1431,,1989-12-19,2009-08-04,59,19,Produce Manager,M,2008,ACTIVE
1433,,1989-12-22,2014-08-10,57,17,Bakery Manager,F,2006,ACTIVE
1433,,1989-12-22,2014-08-10,58,18,Bakery Manager,F,2007,ACTIVE
1433,,1989-12-22,2014-08-10,59,19,Bakery Manager,F,2008,ACTIVE
1433,,1989-12-22,2014-08-10,60,20,Bakery Manager,F,2009,ACTIVE
1433,,1989-12-22,2014-08-10,61,21,Bakery Manager,F,2010,ACTIVE
1433,,1989-12-22,2014-08-10,62,22,Bakery Manager,F,2011,ACTIVE
1433,,1989-12-22,2014-08-10,63,23,Bakery Manager,F,2012,ACTIVE
1433,,1989-12-22,2014-08-10,64,24,Bakery Manager,F,2013,ACTIVE
1434,,1989-12-24,2009-08-14,57,17,Produce Manager,M,2006,ACTIVE
1434,,1989-12-24,2009-08-14,58,18,Produce Manager,M,2007,ACTIVE
1434,,1989-12-24,2009-08-14,59,19,Produce Manager,M,2008,ACTIVE
1435,,1989-12-25,2009-08-15,57,17,Store Manager,M,2006,ACTIVE
1435,,1989-12-25,2009-08-15,58,18,Store Manager,M,2007,ACTIVE
1435,,1989-12-25,2009-08-15,59,19,Store Manager,M,2008,ACTIVE
1436,,1989-12-27,2014-08-18,57,17,Bakery Manager,F,2006,ACTIVE
1436,,1989-12-27,2014-08-18,58,18,Bakery Manager,F,2007,ACTIVE
1436,,1989-12-27,2014-08-18,59,19,Bakery Manager,F,2008,ACTIVE
1436,,1989-12-27,2014-08-18,60,20,Bakery Manager,F,2009,ACTIVE
1436,,1989-12-27,2014-08-18,61,21,Bakery Manager,F,2010,ACTIVE
1436,,1989-12-27,2014-08-18,62,22,Bakery Manager,F,2011,ACTIVE
1436,,1989-12-27,2014-08-18,63,23,Bakery Manager,F,2012,ACTIVE
1436,,1989-12-27,2014-08-18,64,24,Bakery Manager,F,2013,ACTIVE
1438,,1989-12-29,2009-12-30,57,17,Dairy Person,M,2006,ACTIVE
1438,,1989-12-29,2009-12-30,58,18,Dairy Person,M,2007,ACTIVE
1438,,1989-12-29,2009-12-30,59,19,Dairy Person,M,2008,ACTIVE
1439,,1989-12-31,2009-08-27,57,17,Store Manager,M,2006,ACTIVE
1439,,1989-12-31,2009-08-27,58,18,Store Manager,M,2007,ACTIVE
1439,,1989-12-31,2009-08-27,59,19,Store Manager,M,2008,ACTIVE
1440,,1989-12-31,2009-08-26,57,17,Dairy Person,M,2006,ACTIVE
1440,,1989-12-31,2009-08-26,58,18,Dairy Person,M,2007,ACTIVE
1440,,1989-12-31,2009-08-26,59,19,Dairy Person,M,2008,ACTIVE
1441,,1990-01-01,2014-08-29,57,16,Labor Relations Analyst,F,2006,ACTIVE
1441,,1990-01-01,2014-08-29,58,17,Labor Relations Analyst,F,2007,ACTIVE
1441,,1990-01-01,2014-08-29,59,18,Labor Relations Analyst,F,2008,ACTIVE
1441,,1990-01-01,2014-08-29,60,19,Labor Relations Analyst,F,2009,ACTIVE
1441,,1990-01-01,2014-08-29,61,20,Labor Relations Analyst,F,2010,ACTIVE
1441,,1990-01-01,2014-08-29,62,21,Labor Relations Analyst,F,2011,ACTIVE
1441,,1990-01-01,2014-08-29,63,22,Labor Relations Analyst,F,2012,ACTIVE
1441,,1990-01-01,2014-08-29,64,23,Labor Relations Analyst,F,2013,ACTIVE
1442,,1990-01-01,2014-08-29,57,16,Produce Manager,F,2006,ACTIVE
1442,,1990-01-01,2014-08-29,58,17,Produce Manager,F,2007,ACTIVE
1442,,1990-01-01,2014-08-29,59,18,Produce Manager,F,2008,ACTIVE
1442,,1990-01-01,2014-08-29,60,19,Produce Manager,F,2009,ACTIVE
1442,,1990-01-01,2014-08-29,61,20,Produce Manager,F,2010,ACTIVE
1442,,1990-01-01,2014-08-29,62,21,Produce Manager,F,2011,ACTIVE
1442,,1990-01-01,2014-08-29,63,22,Produce Manager,F,2012,ACTIVE
1442,,1990-01-01,2014-08-29,64,23,Produce Manager,F,2013,ACTIVE
1444,,1990-01-04,2014-09-03,57,16,Bakery Manager,F,2006,ACTIVE
1444,,1990-01-04,2014-09-03,58,17,Bakery Manager,F,2007,ACTIVE
1444,,1990-01-04,2014-09-03,59,18,Bakery Manager,F,2008,ACTIVE
1444,,1990-01-04,2014-09-03,60,19,Bakery Manager,F,2009,ACTIVE
1444,,1990-01-04,2014-09-03,61,20,Bakery Manager,F,2010,ACTIVE
1444,,1990-01-04,2014-09-03,62,21,Bakery Manager,F,2011,ACTIVE
1444,,1990-01-04,2014-09-03,63,22,Bakery Manager,F,2012,ACTIVE
1444,,1990-01-04,2014-09-03,64,23,Bakery Manager,F,2013,ACTIVE
1445,,1990-01-04,2009-09-04,57,16,Produce Manager,M,2006,ACTIVE
1445,,1990-01-04,2009-09-04,58,17,Produce Manager,M,2007,ACTIVE
1445,,1990-01-04,2009-09-04,59,18,Produce Manager,M,2008,ACTIVE
1446,,1990-01-05,2014-09-05,57,16,Bakery Manager,F,2006,ACTIVE
1446,,1990-01-05,2014-09-05,58,17,Bakery Manager,F,2007,ACTIVE
1446,,1990-01-05,2014-09-05,59,18,Bakery Manager,F,2008,ACTIVE
1446,,1990-01-05,2014-09-05,60,19,Bakery Manager,F,2009,ACTIVE
1446,,1990-01-05,2014-09-05,61,20,Bakery Manager,F,2010,ACTIVE
1446,,1990-01-05,2014-09-05,62,21,Bakery Manager,F,2011,ACTIVE
1446,,1990-01-05,2014-09-05,63,22,Bakery Manager,F,2012,ACTIVE
1446,,1990-01-05,2014-09-05,64,23,Bakery Manager,F,2013,ACTIVE
1447,,1990-01-05,2009-09-05,57,16,Labor Relations Analyst,M,2006,ACTIVE
1447,,1990-01-05,2009-09-05,58,17,Labor Relations Analyst,M,2007,ACTIVE
1447,,1990-01-05,2009-09-05,59,18,Labor Relations Analyst,M,2008,ACTIVE
1448,,1990-01-06,2009-09-06,57,16,Labor Relations Analyst,M,2006,ACTIVE
1448,,1990-01-06,2009-09-06,58,17,Labor Relations Analyst,M,2007,ACTIVE
1448,,1990-01-06,2009-09-06,59,18,Labor Relations Analyst,M,2008,ACTIVE
1449,,1990-01-10,2014-09-14,57,16,Meats Manager,F,2006,ACTIVE
1449,,1990-01-10,2014-09-14,58,17,Meats Manager,F,2007,ACTIVE
1449,,1990-01-10,2014-09-14,59,18,Meats Manager,F,2008,ACTIVE
1449,,1990-01-10,2014-09-14,60,19,Meats Manager,F,2009,ACTIVE
1449,,1990-01-10,2014-09-14,61,20,Meats Manager,F,2010,ACTIVE
1449,,1990-01-10,2014-09-14,62,21,Meats Manager,F,2011,ACTIVE
1449,,1990-01-10,2014-09-14,63,22,Meats Manager,F,2012,ACTIVE
1449,,1990-01-10,2014-09-14,64,23,Meats Manager,F,2013,ACTIVE
1453,,1990-01-19,2009-10-01,57,16,Dairy Person,M,2006,ACTIVE
1453,,1990-01-19,2009-10-01,58,17,Dairy Person,M,2007,ACTIVE
1453,,1990-01-19,2009-10-01,59,18,Dairy Person,M,2008,ACTIVE
1456,,1990-01-20,2014-10-04,57,16,Dairy Manager,F,2006,ACTIVE
1456,,1990-01-20,2014-10-04,58,17,Dairy Manager,F,2007,ACTIVE
1456,,1990-01-20,2014-10-04,59,18,Dairy Manager,F,2008,ACTIVE
1456,,1990-01-20,2014-10-04,60,19,Dairy Manager,F,2009,ACTIVE
1456,,1990-01-20,2014-10-04,61,20,Dairy Manager,F,2010,ACTIVE
1456,,1990-01-20,2014-10-04,62,21,Dairy Manager,F,2011,ACTIVE
1456,,1990-01-20,2014-10-04,63,22,Dairy Manager,F,2012,ACTIVE
1456,,1990-01-20,2014-10-04,64,23,Dairy Manager,F,2013,ACTIVE
1458,,1990-01-24,2009-10-11,57,16,Labor Relations Analyst,M,2006,ACTIVE
1458,,1990-01-24,2009-10-11,58,17,Labor Relations Analyst,M,2007,ACTIVE
1458,,1990-01-24,2009-10-11,59,18,Labor Relations Analyst,M,2008,ACTIVE
1460,,1990-01-25,2009-10-12,57,16,Dairy Person,M,2006,ACTIVE
1460,,1990-01-25,2009-10-12,58,17,Dairy Person,M,2007,ACTIVE
1460,,1990-01-25,2009-10-12,59,18,Dairy Person,M,2008,ACTIVE
1461,,1990-01-25,2014-10-12,57,16,Labor Relations Analyst,F,2006,ACTIVE
1461,,1990-01-25,2014-10-12,58,17,Labor Relations Analyst,F,2007,ACTIVE
1461,,1990-01-25,2014-10-12,59,18,Labor Relations Analyst,F,2008,ACTIVE
1461,,1990-01-25,2014-10-12,60,19,Labor Relations Analyst,F,2009,ACTIVE
1461,,1990-01-25,2014-10-12,61,20,Labor Relations Analyst,F,2010,ACTIVE
1461,,1990-01-25,2014-10-12,62,21,Labor Relations Analyst,F,2011,ACTIVE
1461,,1990-01-25,2014-10-12,63,22,Labor Relations Analyst,F,2012,ACTIVE
1461,,1990-01-25,2014-10-12,64,23,Labor Relations Analyst,F,2013,ACTIVE
1463,,1990-01-26,2014-10-15,57,16,HRIS Analyst,F,2006,ACTIVE
1463,,1990-01-26,2014-10-15,58,17,HRIS Analyst,F,2007,ACTIVE
1463,,1990-01-26,2014-10-15,59,18,HRIS Analyst,F,2008,ACTIVE
1463,,1990-01-26,2014-10-15,60,19,HRIS Analyst,F,2009,ACTIVE
1463,,1990-01-26,2014-10-15,61,20,HRIS Analyst,F,2010,ACTIVE
1463,,1990-01-26,2014-10-15,62,21,HRIS Analyst,F,2011,ACTIVE
1463,,1990-01-26,2014-10-15,63,22,HRIS Analyst,F,2012,ACTIVE
1463,,1990-01-26,2014-10-15,64,23,HRIS Analyst,F,2013,ACTIVE
1465,,1990-01-27,2014-10-16,57,16,Processed Foods Manager,F,2006,ACTIVE
1465,,1990-01-27,2014-10-16,58,17,Processed Foods Manager,F,2007,ACTIVE
1465,,1990-01-27,2014-10-16,59,18,Processed Foods Manager,F,2008,ACTIVE
1465,,1990-01-27,2014-10-16,60,19,Processed Foods Manager,F,2009,ACTIVE
1465,,1990-01-27,2014-10-16,61,20,Processed Foods Manager,F,2010,ACTIVE
1465,,1990-01-27,2014-10-16,62,21,Processed Foods Manager,F,2011,ACTIVE
1465,,1990-01-27,2014-10-16,63,22,Processed Foods Manager,F,2012,ACTIVE
1465,,1990-01-27,2014-10-16,64,23,Processed Foods Manager,F,2013,ACTIVE
1466,,1990-01-28,2009-10-18,57,16,Bakery Manager,M,2006,ACTIVE
1466,,1990-01-28,2009-10-18,58,17,Bakery Manager,M,2007,ACTIVE
1466,,1990-01-28,2009-10-18,59,18,Bakery Manager,M,2008,ACTIVE
1469,,1990-01-29,2009-10-20,57,16,HRIS Analyst,M,2006,ACTIVE
1469,,1990-01-29,2009-10-20,58,17,HRIS Analyst,M,2007,ACTIVE
1469,,1990-01-29,2009-10-20,59,18,HRIS Analyst,M,2008,ACTIVE
1470,,1990-01-30,2014-10-23,57,16,HRIS Analyst,F,2006,ACTIVE
1470,,1990-01-30,2014-10-23,58,17,HRIS Analyst,F,2007,ACTIVE
1470,,1990-01-30,2014-10-23,59,18,HRIS Analyst,F,2008,ACTIVE
1470,,1990-01-30,2014-10-23,60,19,HRIS Analyst,F,2009,ACTIVE
1470,,1990-01-30,2014-10-23,61,20,HRIS Analyst,F,2010,ACTIVE
1470,,1990-01-30,2014-10-23,62,21,HRIS Analyst,F,2011,ACTIVE
1470,,1990-01-30,2014-10-23,63,22,HRIS Analyst,F,2012,ACTIVE
1470,,1990-01-30,2014-10-23,64,23,HRIS Analyst,F,2013,ACTIVE
1474,,1990-02-05,2014-11-02,57,16,Meats Manager,F,2006,ACTIVE
1474,,1990-02-05,2014-11-02,58,17,Meats Manager,F,2007,ACTIVE
1474,,1990-02-05,2014-11-02,59,18,Meats Manager,F,2008,ACTIVE
1474,,1990-02-05,2014-11-02,60,19,Meats Manager,F,2009,ACTIVE
1474,,1990-02-05,2014-11-02,61,20,Meats Manager,F,2010,ACTIVE
1474,,1990-02-05,2014-11-02,62,21,Meats Manager,F,2011,ACTIVE
1474,,1990-02-05,2014-11-02,63,22,Meats Manager,F,2012,ACTIVE
1474,,1990-02-05,2014-11-02,64,23,Meats Manager,F,2013,ACTIVE
1475,,1990-02-06,2014-11-04,57,16,HRIS Analyst,F,2006,ACTIVE
1475,,1990-02-06,2014-11-04,58,17,HRIS Analyst,F,2007,ACTIVE
1475,,1990-02-06,2014-11-04,59,18,HRIS Analyst,F,2008,ACTIVE
1475,,1990-02-06,2014-11-04,60,19,HRIS Analyst,F,2009,ACTIVE
1475,,1990-02-06,2014-11-04,61,20,HRIS Analyst,F,2010,ACTIVE
1475,,1990-02-06,2014-11-04,62,21,HRIS Analyst,F,2011,ACTIVE
1475,,1990-02-06,2014-11-04,63,22,HRIS Analyst,F,2012,ACTIVE
1475,,1990-02-06,2014-11-04,64,23,HRIS Analyst,F,2013,ACTIVE
1476,,1990-02-07,2009-11-07,57,16,Store Manager,M,2006,ACTIVE
1476,,1990-02-07,2009-11-07,58,17,Store Manager,M,2007,ACTIVE
1476,,1990-02-07,2009-11-07,59,18,Store Manager,M,2008,ACTIVE
1480,,1990-02-10,2014-11-13,57,16,HRIS Analyst,F,2006,ACTIVE
1480,,1990-02-10,2014-11-13,58,17,HRIS Analyst,F,2007,ACTIVE
1480,,1990-02-10,2014-11-13,59,18,HRIS Analyst,F,2008,ACTIVE
1480,,1990-02-10,2014-11-13,60,19,HRIS Analyst,F,2009,ACTIVE
1480,,1990-02-10,2014-11-13,61,20,HRIS Analyst,F,2010,ACTIVE
1480,,1990-02-10,2014-11-13,62,21,HRIS Analyst,F,2011,ACTIVE
1480,,1990-02-10,2014-11-13,63,22,HRIS Analyst,F,2012,ACTIVE
1480,,1990-02-10,2014-11-13,64,23,HRIS Analyst,F,2013,ACTIVE
1481,,1990-02-10,2014-11-12,57,16,Store Manager,F,2006,ACTIVE
1481,,1990-02-10,2014-11-12,58,17,Store Manager,F,2007,ACTIVE
1481,,1990-02-10,2014-11-12,59,18,Store Manager,F,2008,ACTIVE
1481,,1990-02-10,2014-11-12,60,19,Store Manager,F,2009,ACTIVE
1481,,1990-02-10,2014-11-12,61,20,Store Manager,F,2010,ACTIVE
1481,,1990-02-10,2014-11-12,62,21,Store Manager,F,2011,ACTIVE
1481,,1990-02-10,2014-11-12,63,22,Store Manager,F,2012,ACTIVE
1481,,1990-02-10,2014-11-12,64,23,Store Manager,F,2013,ACTIVE
1482,,1990-02-12,2009-11-16,57,16,Produce Manager,M,2006,ACTIVE
1482,,1990-02-12,2009-11-16,58,17,Produce Manager,M,2007,ACTIVE
1482,,1990-02-12,2009-11-16,59,18,Produce Manager,M,2008,ACTIVE
1483,,1990-02-15,2014-11-22,57,16,Meats Manager,F,2006,ACTIVE
1483,,1990-02-15,2014-11-22,58,17,Meats Manager,F,2007,ACTIVE
1483,,1990-02-15,2014-11-22,59,18,Meats Manager,F,2008,ACTIVE
1483,,1990-02-15,2014-11-22,60,19,Meats Manager,F,2009,ACTIVE
1483,,1990-02-15,2014-11-22,61,20,Meats Manager,F,2010,ACTIVE
1483,,1990-02-15,2014-11-22,62,21,Meats Manager,F,2011,ACTIVE
1483,,1990-02-15,2014-11-22,63,22,Meats Manager,F,2012,ACTIVE
1483,,1990-02-15,2014-11-22,64,23,Meats Manager,F,2013,ACTIVE
1484,,1990-02-15,2007-07-25,57,16,HRIS Analyst,M,2006,ACTIVE
1485,,1990-02-15,2014-11-22,57,16,HRIS Analyst,F,2006,ACTIVE
1485,,1990-02-15,2014-11-22,58,17,HRIS Analyst,F,2007,ACTIVE
1485,,1990-02-15,2014-11-22,59,18,HRIS Analyst,F,2008,ACTIVE
1485,,1990-02-15,2014-11-22,60,19,HRIS Analyst,F,2009,ACTIVE
1485,,1990-02-15,2014-11-22,61,20,HRIS Analyst,F,2010,ACTIVE
1485,,1990-02-15,2014-11-22,62,21,HRIS Analyst,F,2011,ACTIVE
1485,,1990-02-15,2014-11-22,63,22,HRIS Analyst,F,2012,ACTIVE
1485,,1990-02-15,2014-11-22,64,23,HRIS Analyst,F,2013,ACTIVE
1486,,1990-02-16,2009-11-24,57,16,Benefits Admin,M,2006,ACTIVE
1486,,1990-02-16,2009-11-24,58,17,Benefits Admin,M,2007,ACTIVE
1486,,1990-02-16,2009-11-24,59,18,Benefits Admin,M,2008,ACTIVE
1487,,1990-02-17,2009-11-25,57,16,HRIS Analyst,M,2006,ACTIVE
1487,,1990-02-17,2009-11-25,58,17,HRIS Analyst,M,2007,ACTIVE
1487,,1990-02-17,2009-11-25,59,18,HRIS Analyst,M,2008,ACTIVE
1488,,1990-02-17,2009-11-25,57,16,Benefits Admin,M,2006,ACTIVE
1488,,1990-02-17,2009-11-25,58,17,Benefits Admin,M,2007,ACTIVE
1488,,1990-02-17,2009-11-25,59,18,Benefits Admin,M,2008,ACTIVE
1489,,1990-02-18,2014-11-27,57,16,Processed Foods Manager,F,2006,ACTIVE
1489,,1990-02-18,2014-11-27,58,17,Processed Foods Manager,F,2007,ACTIVE
1489,,1990-02-18,2014-11-27,59,18,Processed Foods Manager,F,2008,ACTIVE
1489,,1990-02-18,2014-11-27,60,19,Processed Foods Manager,F,2009,ACTIVE
1489,,1990-02-18,2014-11-27,61,20,Processed Foods Manager,F,2010,ACTIVE
